policy_id,age,gender,region,policy_tenure_months,vehicle_age_years,vehicle_type,annual_premium,num_prev_claims,driving_experience_years,credit_score,annual_mileage_km,has_anti_theft,occupation,marital_status,claim,claim_amount,claim_age
P105230,30,Male,South,21,6,Truck,2823.2,1,11.0,546.0,17473.0,No,Retired,Married,1,55787.77,30.0
P105231,53,Male,North,49,15,Sedan,14240.74,0,32.0,621.0,9536.0,No,Unemployed,Single,1,45340.49,54.0
P105232,48,Female,South,190,15,Sedan,8408.5,1,31.0,635.0,18801.0,No,Unemployed,Single,1,60010.9,49.0
P105233,19,Male,East,205,20,Sedan,12279.2,0,0.0,686.0,9146.0,Yes,Self-employed,Married,0,0.0,
P105234,33,Male,South,200,15,Truck,11874.18,0,15.0,670.0,10582.0,Yes,Retired,Married,0,0.0,
P105235,26,Female,West,44,15,Sedan,20650.85,0,8.0,773.0,15542.0,No,Self-employed,Married,0,0.0,
P105236,26,Male,South,236,13,Truck,14701.72,0,5.0,581.0,23826.0,No,Self-employed,Single,1,48887.08,27.0
P105237,55,Male,South,44,10,SUV,16018.66,0,36.0,689.0,2319.0,Yes,Employed,Single,1,41258.2,55.0
P105238,28,Female,West,128,18,Sedan,10757.86,0,11.0,694.0,16329.0,No,Employed,Single,0,0.0,
P105239,71,Male,East,226,10,SUV,8778.14,0,55.0,670.0,14363.0,Yes,Employed,Married,1,65076.68,72.0
P105240,73,Female,South,189,1,Sedan,8614.32,2,56.0,629.0,9733.0,No,Employed,Single,1,35367.91,73.0
P105241,39,Male,East,170,6,Sedan,16903.67,0,21.0,602.0,13796.0,No,Employed,Married,1,39963.8,40.0
P105242,50,Female,North,23,8,Sedan,14097.93,0,34.0,647.0,5995.0,No,Employed,Single,1,50945.34,51.0
P105243,53,Male,North,201,8,Sedan,12304.28,0,34.0,525.0,8036.0,No,Employed,Married,1,30931.6,53.0
P105244,62,Female,West,129,13,Truck,18846.33,0,46.0,585.0,14140.0,No,Employed,Single,1,68534.0,63.0
P105245,40,Male,East,125,9,Truck,11443.22,0,21.0,582.0,6958.0,No,Employed,Single,0,0.0,
P105246,62,Male,West,36,15,Motorcycle,8917.29,0,45.0,685.0,12755.0,No,Employed,Married,1,24019.36,63.0
P105247,62,Female,West,55,17,SUV,10630.94,0,46.0,694.0,8681.0,No,Employed,Single,1,32240.09,63.0
P105248,51,Female,South,110,0,Sedan,16299.89,0,31.0,575.0,9733.0,No,Retired,Married,0,0.0,
P105249,26,Male,North,16,1,Sedan,6515.48,0,8.0,558.0,17379.0,Yes,Employed,Single,1,43180.54,26.0
P105250,41,Female,West,89,19,Truck,11809.28,0,22.0,548.0,6174.0,No,Employed,Single,1,59076.06,42.0
P105251,25,Male,South,18,3,Sedan,18438.67,1,9.0,718.0,11831.0,Yes,Unemployed,Married,1,31847.34,25.0
P105252,24,Female,South,226,1,SUV,13624.77,0,8.0,714.0,14393.0,No,Employed,Single,0,0.0,
P105253,53,Male,East,38,3,Sedan,11211.84,0,32.0,695.0,13290.0,No,Employed,Married,1,39481.81,53.0
P105254,35,Female,North,195,5,Sedan,19703.92,0,15.0,755.0,9042.0,No,Unemployed,Single,0,0.0,
P105255,20,Male,East,20,3,Sedan,13395.99,0,0.0,774.0,,No,Employed,Single,1,9535.39,20.0
P105256,45,Male,East,19,17,Sedan,5555.28,0,24.0,580.0,6851.0,No,Unemployed,Married,1,40960.3,46.0
P105257,23,Male,West,13,4,Sedan,11311.29,1,2.0,622.0,9565.0,No,Self-employed,Married,1,27705.6,24.0
P105258,61,Male,East,17,10,Sedan,16862.62,0,44.0,705.0,19953.0,No,Self-employed,Married,0,0.0,
P105259,61,Female,West,206,12,SUV,12671.49,0,41.0,457.0,15197.0,No,Unemployed,Single,1,30225.09,61.0
P105260,38,Female,East,30,2,SUV,18210.68,0,22.0,632.0,12014.0,No,Employed,Married,0,0.0,
P105261,45,Female,South,214,18,SUV,7705.14,0,27.0,717.0,14250.0,No,Employed,Single,1,26100.33,45.0
P105262,57,Male,North,43,19,Sedan,11655.27,0,41.0,626.0,7969.0,No,Unemployed,Married,0,0.0,
P105263,71,Male,North,48,10,SUV,13424.73,1,55.0,701.0,13407.0,Yes,Retired,Married,1,37663.19,71.0
P105264,71,Female,North,43,10,Sedan,7020.95,0,55.0,510.0,9743.0,No,Employed,Married,1,48641.04,72.0
P105265,18,Female,South,93,20,Motorcycle,11976.29,0,0.0,,9100.0,No,Employed,Single,1,39709.09,19.0
P105266,53,Male,South,114,1,SUV,13699.13,0,33.0,618.0,11381.0,No,Employed,Single,1,42308.86,53.0
P105267,38,Female,East,66,14,Sedan,6942.61,1,18.0,634.0,8993.0,No,Employed,Married,1,29886.24,39.0
P105268,77,Female,East,119,7,Sedan,6074.68,1,58.0,584.0,12706.0,No,Employed,Single,1,39078.64,77.0
P105269,60,Female,East,53,1,Truck,16751.1,0,41.0,762.0,14083.0,Yes,Self-employed,Single,1,62046.87,60.0
P105270,52,Male,East,72,7,Sedan,12463.65,1,31.0,655.0,10636.0,Yes,Employed,Married,1,24943.4,53.0
P105271,30,Male,North,78,19,Sedan,2622.68,0,9.0,660.0,100.0,No,Unemployed,Married,1,32146.53,30.0
P105272,74,Male,East,162,14,Sedan,9282.42,0,55.0,794.0,7657.0,No,Employed,Single,0,0.0,
P105273,66,Female,South,205,15,Sedan,12316.95,0,50.0,585.0,6592.0,No,Retired,Married,1,51935.99,66.0
P105274,71,Male,South,74,12,Sedan,2901.32,0,52.0,660.0,13851.0,No,Employed,Single,1,55108.7,72.0
P105275,71,Male,South,72,16,Sedan,8313.1,0,52.0,602.0,8352.0,No,Employed,Married,1,50028.48,72.0
P105276,27,Female,West,199,13,Truck,10719.45,0,10.0,599.0,9496.0,Yes,Employed,Single,0,0.0,
P105277,70,Male,West,13,13,Sedan,10720.23,0,49.0,672.0,16199.0,No,Employed,Single,1,38486.6,70.0
P105278,61,Male,West,218,0,Truck,7781.0,0,40.0,630.0,8097.0,Yes,Employed,Single,1,70847.99,62.0
P105279,64,Female,East,184,0,SUV,11436.15,0,44.0,788.0,13014.0,No,Employed,Married,1,35802.79,64.0
P105280,70,Female,North,59,2,Sedan,10377.9,0,51.0,775.0,8911.0,No,Self-employed,Single,1,38815.24,71.0
P105281,27,Female,North,32,14,Motorcycle,11223.64,0,7.0,639.0,9645.0,No,Employed,Single,1,31423.02,28.0
P105282,63,Male,East,83,4,Truck,13236.93,0,45.0,542.0,6182.0,No,Employed,Married,1,66975.2,64.0
P105283,30,Female,East,120,4,Sedan,4558.2,0,9.0,630.0,9394.0,Yes,Employed,Married,1,36856.47,31.0
P105284,54,Female,West,207,3,SUV,14855.72,0,37.0,723.0,14539.0,Yes,Employed,Married,1,29513.35,55.0
P105285,55,Male,South,54,13,Motorcycle,14107.79,0,37.0,588.0,7175.0,No,Unemployed,Married,1,12155.05,56.0
P105286,41,Female,South,2,19,Motorcycle,13936.05,0,20.0,762.0,8422.0,No,Employed,Married,1,22728.47,41.0
P105287,19,Male,West,118,6,Truck,11284.53,0,0.0,691.0,22950.0,No,Employed,Single,1,57589.89,19.0
P105288,39,Male,West,37,14,Truck,11200.54,0,19.0,568.0,13284.0,Yes,Employed,Married,1,55581.71,40.0
P105289,34,Male,North,211,10,Sedan,11505.61,0,16.0,604.0,13692.0,No,Employed,Single,1,28204.72,34.0
P105290,53,Male,West,97,13,Motorcycle,12296.69,0,34.0,614.0,8869.0,No,Unemployed,Single,1,50197.18,53.0
P105291,31,Male,South,103,5,Sedan,15167.36,0,14.0,594.0,17211.0,No,Employed,Married,0,0.0,
P105292,27,Female,South,114,9,Sedan,15022.57,0,7.0,570.0,18025.0,Yes,Unemployed,Single,0,0.0,
P105293,52,Male,East,161,6,Motorcycle,10871.63,0,36.0,610.0,8975.0,Yes,Employed,Single,1,41313.0,52.0
P105294,42,Female,North,1,9,Sedan,14355.75,0,25.0,623.0,17343.0,No,Unemployed,Married,1,42282.21,43.0
P105295,20,Female,East,128,13,SUV,13953.98,0,2.0,741.0,18699.0,No,Employed,Single,1,31825.56,20.0
P105296,64,Male,North,103,4,SUV,14770.85,1,44.0,681.0,1655.0,Yes,Unemployed,Married,1,49097.56,64.0
P105297,55,Male,East,156,0,Truck,10459.41,0,35.0,685.0,16298.0,No,Retired,Single,1,67759.69,56.0
P105298,34,Female,North,145,18,Sedan,17136.51,0,13.0,674.0,8179.0,No,Unemployed,Single,1,35042.06,34.0
P105299,29,Female,West,57,7,SUV,15232.17,0,11.0,594.0,18628.0,No,Unemployed,Single,1,34301.57,29.0
P105300,71,Male,South,70,18,Sedan,7643.02,0,55.0,730.0,7997.0,No,Employed,Married,1,31171.26,71.0
P105301,69,Male,West,180,16,Sedan,8794.81,0,48.0,620.0,15035.0,No,Retired,Married,1,33938.54,70.0
P105302,41,Female,North,44,18,Truck,18079.32,1,25.0,626.0,3202.0,Yes,Employed,Married,1,81992.38,41.0
P105303,46,Male,North,212,15,SUV,4578.46,0,26.0,677.0,17578.0,No,Employed,Married,0,0.0,
P105304,60,Female,East,175,3,Sedan,11897.0,0,41.0,825.0,12367.0,No,Employed,Married,0,0.0,
P105305,42,Female,North,141,7,Sedan,20399.84,0,26.0,610.0,18457.0,No,Employed,Married,1,29588.82,42.0
P105306,53,Male,West,76,3,Sedan,16297.92,0,37.0,536.0,8417.0,No,Employed,Single,1,30282.38,54.0
P105307,75,Male,North,158,12,SUV,16102.61,0,56.0,670.0,13066.0,No,Unemployed,Married,1,33388.54,75.0
P105308,77,Male,North,85,6,Sedan,7231.74,1,56.0,698.0,19595.0,Yes,Employed,Single,1,51085.67,78.0
P105309,43,Female,East,66,0,Sedan,15181.4,1,27.0,620.0,11871.0,Yes,Retired,Single,0,0.0,
P105310,55,Male,North,53,8,Sedan,18134.92,0,36.0,608.0,14148.0,No,Employed,Single,1,25116.64,56.0
P105311,18,Male,East,18,3,Motorcycle,10760.97,1,0.0,561.0,15497.0,Yes,Employed,Single,0,0.0,
P105312,37,Female,South,28,13,SUV,12012.26,0,16.0,674.0,4240.0,No,Self-employed,Single,0,0.0,
P105313,72,Male,East,132,8,SUV,16049.9,0,55.0,786.0,9395.0,No,Employed,Single,1,38507.28,73.0
P105314,45,Male,North,42,2,Sedan,11136.97,0,28.0,770.0,17689.0,No,Unemployed,Single,1,42309.76,45.0
P105315,33,Female,South,235,14,SUV,5939.47,0,15.0,671.0,1762.0,No,Retired,Married,1,30641.64,34.0
P105316,64,Male,North,126,4,Motorcycle,2000.0,1,48.0,621.0,17590.0,No,Employed,Single,1,44962.2,64.0
P105317,34,Female,East,117,0,SUV,13262.26,0,17.0,677.0,9056.0,Yes,Unemployed,Single,1,34231.79,35.0
P105318,57,Female,West,134,10,Sedan,9984.46,0,39.0,627.0,22276.0,No,Retired,Single,1,37497.09,58.0
P105319,45,Male,South,102,18,Motorcycle,2000.0,0,28.0,605.0,14184.0,No,Employed,Single,1,36977.02,45.0
P105320,75,Male,West,137,4,SUV,8806.92,0,59.0,661.0,7997.0,Yes,Unemployed,Married,1,48580.4,76.0
P105321,29,Male,West,148,16,Sedan,10444.08,0,8.0,739.0,16897.0,No,Employed,Married,1,19080.14,29.0
P105322,44,Female,South,237,18,SUV,10061.65,0,25.0,637.0,19166.0,No,Unemployed,Single,0,0.0,
P105323,71,Male,West,222,16,Sedan,16520.04,0,53.0,636.0,15021.0,Yes,Employed,Married,1,55960.19,72.0
P105324,70,Female,West,229,4,Sedan,14632.89,0,49.0,631.0,9770.0,No,Employed,Married,1,34981.68,71.0
P105325,59,Female,West,38,19,Motorcycle,11419.37,0,42.0,705.0,19191.0,No,Employed,Married,1,45002.66,59.0
P105326,76,Male,West,196,8,Sedan,6903.68,0,60.0,710.0,7355.0,Yes,Employed,Single,1,43803.83,76.0
P105327,64,Female,South,230,5,Truck,14824.64,0,43.0,575.0,17358.0,Yes,Unemployed,Married,1,63745.6,64.0
P105328,47,Male,North,50,20,Motorcycle,17878.56,0,30.0,638.0,100.0,Yes,Employed,Single,1,54620.27,47.0
P105329,58,Female,West,60,12,SUV,18926.88,1,42.0,727.0,12588.0,No,Employed,Married,0,0.0,
P105330,51,Female,South,141,20,SUV,10907.44,0,35.0,627.0,9209.0,No,Employed,Married,1,31333.55,52.0
P105331,54,Male,South,119,10,Motorcycle,14368.28,0,38.0,747.0,5138.0,No,Employed,Single,1,37601.08,55.0
P105332,23,Male,South,99,0,SUV,9418.12,0,7.0,698.0,18524.0,No,Employed,Single,1,24831.38,23.0
P105333,24,Female,South,94,16,Sedan,8700.12,0,6.0,773.0,1264.0,No,Self-employed,Single,0,0.0,
P105334,49,Female,East,170,5,Motorcycle,14891.58,0,28.0,628.0,18919.0,Yes,Employed,Married,0,0.0,
P105335,49,Female,North,68,2,Sedan,6994.65,0,30.0,699.0,4336.0,No,Self-employed,Married,1,44643.08,49.0
P105336,70,Male,North,153,15,Sedan,10061.48,0,52.0,701.0,17267.0,No,Self-employed,Single,1,43980.27,71.0
P105337,42,Male,West,159,12,Sedan,16592.25,0,25.0,725.0,8103.0,Yes,Employed,Single,1,35689.08,42.0
P105338,50,Male,South,239,11,Truck,9996.22,0,32.0,675.0,2231.0,No,Self-employed,Single,1,70439.11,50.0
P105339,72,Female,East,140,10,Motorcycle,7867.67,0,54.0,728.0,9736.0,No,Unemployed,Married,0,0.0,
P105340,75,Male,South,64,1,SUV,19974.51,0,58.0,606.0,14819.0,No,Employed,Single,0,0.0,
P105341,24,Male,West,79,18,Sedan,14257.21,0,5.0,646.0,7508.0,No,Unemployed,Single,0,0.0,
P105342,69,Female,North,189,7,Sedan,5443.11,1,51.0,546.0,13301.0,Yes,Employed,Single,1,41961.76,70.0
P105343,74,Female,West,53,12,SUV,13342.23,0,58.0,631.0,15449.0,Yes,Employed,Married,1,41870.82,75.0
P105344,79,Male,West,26,13,Sedan,11517.3,0,60.0,590.0,19465.0,No,Unemployed,Single,1,49478.69,80.0
P105345,29,Male,West,189,14,SUV,15244.65,0,12.0,673.0,12316.0,No,Self-employed,Married,1,16947.93,30.0
P105346,33,Female,West,138,16,SUV,14010.04,0,14.0,719.0,17829.0,Yes,Employed,Single,1,26761.12,33.0
P105347,33,Male,West,140,14,Truck,11823.55,0,15.0,690.0,16246.0,No,Employed,Married,1,48365.66,33.0
P105348,60,Male,West,150,20,SUV,13057.97,0,42.0,705.0,11538.0,Yes,Retired,Single,0,0.0,
P105349,70,Male,West,232,9,Sedan,13272.48,0,53.0,657.0,17736.0,No,Employed,Single,1,37122.45,70.0
P105350,53,Female,North,181,0,SUV,13602.18,0,33.0,640.0,16470.0,Yes,Employed,Married,1,43042.84,53.0
P105351,30,Female,North,21,11,Sedan,10496.29,0,10.0,568.0,11170.0,No,Employed,Married,0,0.0,
P105352,24,Male,South,163,8,Sedan,6238.42,0,3.0,515.0,15567.0,Yes,Employed,Single,1,25242.48,25.0
P105353,53,Male,South,71,4,Sedan,11113.95,0,35.0,544.0,13359.0,No,Retired,Single,1,41659.75,54.0
P105354,64,Female,East,82,14,Sedan,10173.95,0,43.0,604.0,14740.0,Yes,Employed,Married,1,32409.2,65.0
P105355,68,Female,East,155,2,Sedan,11758.85,0,52.0,714.0,21414.0,Yes,Employed,Single,1,28322.69,68.0
P105356,26,Female,North,60,18,Sedan,16412.81,0,8.0,564.0,7979.0,No,Employed,Single,1,22167.99,27.0
P105357,49,Female,North,99,6,Sedan,17821.13,1,28.0,592.0,13273.0,Yes,Employed,Single,0,0.0,
P105358,28,Female,East,47,6,Sedan,14874.69,0,8.0,617.0,12153.0,No,Retired,Single,0,0.0,
P105359,25,Female,North,194,6,Sedan,15249.53,0,7.0,740.0,15941.0,Yes,Employed,Single,1,43011.45,25.0
P105360,50,Male,East,224,1,Sedan,11631.35,1,34.0,647.0,9741.0,Yes,Employed,Married,0,0.0,
P105361,40,Male,South,143,1,SUV,10455.53,0,21.0,659.0,9168.0,No,Employed,Married,1,36852.9,40.0
P105362,42,Male,North,237,11,Truck,14943.61,0,24.0,679.0,11678.0,Yes,Unemployed,Married,1,57544.45,42.0
P105363,73,Female,North,24,4,Sedan,15891.03,1,56.0,748.0,14375.0,No,Employed,Single,1,46581.52,73.0
P105364,25,Female,East,212,3,SUV,15837.67,0,9.0,656.0,9714.0,No,Self-employed,Married,0,0.0,
P105365,62,Female,West,10,6,SUV,11432.26,0,44.0,526.0,100.0,Yes,Employed,Married,1,43038.74,63.0
P105366,39,Male,West,120,15,Motorcycle,12333.41,0,19.0,659.0,7239.0,Yes,Employed,Married,0,0.0,
P105367,76,Male,South,216,2,Sedan,19751.67,0,55.0,,19072.0,No,Employed,Single,1,44958.06,76.0
P105368,21,Male,North,152,20,SUV,2294.31,0,3.0,695.0,19735.0,No,Employed,Single,0,0.0,
P105369,57,Male,North,88,1,SUV,15922.33,0,36.0,665.0,9519.0,No,Employed,Single,1,44195.74,58.0
P105370,20,Female,East,104,16,SUV,10638.2,0,0.0,675.0,20987.0,No,Retired,Married,0,0.0,
P105371,46,Female,West,240,8,SUV,10639.17,0,29.0,521.0,10367.0,Yes,Employed,Single,1,26525.96,47.0
P105372,58,Male,West,124,19,Motorcycle,10858.06,0,39.0,512.0,4325.0,No,Employed,Married,1,56717.43,58.0
P105373,46,Male,South,185,7,Motorcycle,4594.29,1,26.0,713.0,10470.0,No,Self-employed,Married,1,64331.12,47.0
P105374,51,Female,West,240,11,SUV,11160.56,0,33.0,,15627.0,No,Employed,Married,1,45309.51,52.0
P105375,51,Male,West,34,6,Sedan,17117.44,0,34.0,606.0,9173.0,No,Retired,Married,1,53875.0,51.0
P105376,45,Female,West,41,13,Truck,10824.72,0,29.0,664.0,15017.0,No,Employed,Married,1,61525.11,46.0
P105377,30,Male,East,168,15,SUV,11375.45,0,12.0,693.0,13334.0,Yes,Retired,Single,1,19024.5,30.0
P105378,32,Male,West,11,0,Motorcycle,8439.22,0,11.0,766.0,10568.0,No,Employed,Married,1,15420.92,33.0
P105379,77,Male,South,218,9,SUV,12087.08,1,56.0,644.0,15882.0,No,Retired,Married,1,22374.03,77.0
P105380,40,Male,West,1,10,Sedan,2000.0,1,19.0,702.0,18146.0,No,Employed,Married,1,39429.54,40.0
P105381,61,Female,South,158,6,Sedan,8827.21,0,45.0,790.0,12909.0,No,Unemployed,Married,1,46915.36,62.0
P105382,43,Male,East,171,17,Truck,13547.9,1,22.0,630.0,14949.0,No,Employed,Married,1,64360.52,44.0
P105383,21,Male,East,82,18,Truck,6693.21,0,0.0,655.0,4718.0,No,Employed,Married,1,50597.5,22.0
P105384,43,Male,South,26,13,Truck,7048.38,0,23.0,573.0,18958.0,Yes,Retired,Married,0,0.0,
P105385,57,Male,East,53,16,Motorcycle,10132.66,1,36.0,576.0,9335.0,Yes,Retired,Married,1,23859.79,57.0
P105386,26,Male,North,125,18,SUV,13990.48,0,,711.0,7691.0,No,Self-employed,Married,0,0.0,
P105387,72,Male,North,175,12,Sedan,16045.02,0,53.0,734.0,16434.0,No,Retired,Married,1,38953.1,72.0
P105388,22,Female,North,9,2,SUV,12004.8,0,4.0,,10081.0,No,Unemployed,Married,0,0.0,
P105389,73,Female,North,9,1,Sedan,10745.29,0,56.0,578.0,8529.0,No,Employed,Married,1,17453.78,74.0
P105390,49,Male,North,129,8,Motorcycle,13621.15,0,32.0,636.0,10532.0,Yes,Unemployed,Single,1,35911.18,50.0
P105391,37,Male,East,199,6,Truck,11106.88,1,18.0,683.0,5920.0,No,Employed,Married,1,55462.55,38.0
P105392,67,Male,South,172,13,Motorcycle,14939.39,0,46.0,491.0,8476.0,No,Retired,Married,1,38456.11,68.0
P105393,28,Male,East,59,4,Sedan,17940.7,1,8.0,682.0,17111.0,No,Employed,Married,1,31149.02,28.0
P105394,32,Female,West,184,19,Sedan,11369.11,1,11.0,782.0,17829.0,No,Self-employed,Single,1,15265.99,32.0
P105395,49,Female,North,106,14,SUV,7442.58,0,28.0,730.0,12327.0,No,Self-employed,Single,0,0.0,
P105396,45,Female,North,179,19,Sedan,11767.17,0,26.0,481.0,8603.0,No,Self-employed,Single,1,42180.16,45.0
P105397,39,Male,East,125,0,SUV,20058.26,0,20.0,678.0,14069.0,No,Employed,Single,1,28841.81,40.0
P105398,58,Male,West,16,19,SUV,13267.33,0,39.0,665.0,2518.0,No,Unemployed,Married,0,0.0,
P105399,34,Female,East,38,6,Truck,8071.71,1,13.0,669.0,17855.0,No,Unemployed,Married,1,44654.43,35.0
P105400,76,Male,South,139,4,Sedan,12143.59,0,60.0,657.0,11652.0,Yes,Self-employed,Married,1,47828.75,76.0
P105401,43,Male,North,153,3,Truck,11708.5,0,22.0,627.0,6828.0,No,Employed,Married,1,47625.32,44.0
P105402,61,Female,East,221,10,SUV,8675.73,0,43.0,487.0,19436.0,No,Employed,Married,1,61980.02,62.0
P105403,24,Female,South,211,18,Motorcycle,17045.35,0,5.0,672.0,12213.0,No,Employed,Married,1,34748.82,25.0
P105404,59,Female,North,210,5,Sedan,14471.39,0,41.0,694.0,9869.0,No,Employed,Married,1,43202.83,59.0
P105405,74,Male,North,239,19,Sedan,16638.34,0,53.0,611.0,22248.0,Yes,Retired,Married,1,48280.81,74.0
P105406,43,Male,North,59,17,Motorcycle,2000.0,0,22.0,738.0,9373.0,No,Unemployed,Single,1,23255.2,43.0
P105407,42,Male,West,29,4,Sedan,13120.15,0,23.0,535.0,15743.0,Yes,Unemployed,Married,1,34323.44,43.0
P105408,27,Female,East,208,19,Sedan,12312.9,0,7.0,529.0,15466.0,No,Self-employed,Married,1,8985.23,27.0
P105409,76,Male,North,238,14,Motorcycle,8067.99,0,56.0,656.0,7763.0,No,Employed,Single,0,0.0,
P105410,62,Female,North,168,20,Sedan,13751.11,1,43.0,602.0,11302.0,No,Employed,Married,1,36885.93,62.0
P105411,36,Female,South,8,19,Sedan,8140.45,0,19.0,718.0,10740.0,No,Unemployed,Married,1,30120.6,36.0
P105412,28,Female,East,98,5,Sedan,5574.43,0,10.0,620.0,3166.0,No,Employed,Single,0,0.0,
P105413,30,Male,South,134,3,Sedan,14905.4,1,10.0,745.0,2180.0,No,Employed,Married,1,18480.4,31.0
P105414,70,Male,East,173,16,SUV,11380.09,0,54.0,599.0,1121.0,Yes,Employed,Single,1,41988.54,70.0
P105415,25,Female,North,109,14,Sedan,5448.03,0,8.0,660.0,9751.0,No,Employed,Married,1,23166.43,26.0
P105416,57,Female,West,181,17,Truck,17746.55,0,37.0,511.0,7034.0,No,Employed,Married,0,0.0,
P105417,21,Female,South,222,5,SUV,12240.87,0,4.0,646.0,7341.0,No,Self-employed,Married,1,23334.22,21.0
P105418,64,Male,West,108,19,Motorcycle,8783.71,0,43.0,655.0,9896.0,No,Unemployed,Married,0,0.0,
P105419,48,Male,West,226,18,Sedan,5471.26,0,30.0,735.0,12018.0,No,Employed,Single,1,28368.48,49.0
P105420,45,Female,West,149,11,Truck,7583.77,0,24.0,544.0,10436.0,Yes,Employed,Married,1,53285.47,45.0
P105421,28,Male,East,57,8,Motorcycle,5464.08,0,7.0,630.0,8476.0,No,Employed,Married,0,0.0,
P105422,60,Female,East,76,7,Truck,18851.71,0,43.0,752.0,21655.0,No,Employed,Single,1,72317.3,60.0
P105423,18,Female,West,113,14,Sedan,19999.29,0,2.0,761.0,10995.0,Yes,Employed,Single,0,0.0,
P105424,66,Male,North,6,0,Sedan,16905.29,1,49.0,592.0,16992.0,No,Self-employed,Married,1,45446.83,66.0
P105425,64,Male,North,231,1,Sedan,5360.14,0,43.0,602.0,5817.0,No,Employed,Married,0,0.0,
P105426,69,Female,West,191,2,SUV,14163.53,0,49.0,531.0,18676.0,No,Unemployed,Married,1,51250.58,70.0
P105427,55,Male,South,124,18,Sedan,21334.08,0,39.0,501.0,9258.0,Yes,Self-employed,Married,1,34757.71,55.0
P105428,41,Female,South,134,9,Truck,8789.31,0,20.0,623.0,26008.0,Yes,Retired,Married,1,40264.98,41.0
P105429,71,Female,East,53,13,Motorcycle,11637.61,0,53.0,605.0,5441.0,No,Employed,Single,1,41034.28,72.0
P105430,77,Female,South,132,18,Sedan,19181.81,0,57.0,794.0,6665.0,No,Employed,Married,1,43175.53,77.0
P105431,74,Female,North,9,10,Sedan,13393.41,0,56.0,674.0,11056.0,Yes,Employed,Married,1,65901.93,75.0
P105432,64,Male,West,69,20,Motorcycle,14672.19,0,43.0,635.0,10226.0,No,Retired,Single,1,49567.19,64.0
P105433,48,Male,South,74,5,SUV,9262.05,0,29.0,696.0,6137.0,No,Employed,Married,1,31072.58,48.0
P105434,58,Female,West,111,18,SUV,6148.72,0,38.0,722.0,19370.0,Yes,Retired,Single,1,36455.91,58.0
P105435,63,Male,South,200,13,Truck,13926.74,0,46.0,735.0,18844.0,No,Employed,Married,0,0.0,
P105436,67,Female,East,87,7,Sedan,10019.75,0,49.0,668.0,10298.0,No,Employed,Single,0,0.0,
P105437,43,Female,North,4,1,Motorcycle,9378.46,0,26.0,648.0,17048.0,No,Self-employed,Married,1,39594.83,44.0
P105438,66,Male,East,186,17,Truck,8815.22,1,45.0,661.0,19111.0,No,Employed,Single,1,45296.59,67.0
P105439,67,Male,West,37,3,Sedan,15307.31,0,51.0,646.0,11952.0,Yes,Retired,Married,1,40444.2,67.0
P105440,22,Female,North,71,2,Sedan,13914.89,0,4.0,613.0,8652.0,Yes,Employed,Married,0,0.0,
P105441,37,Female,North,6,1,Motorcycle,19657.8,1,19.0,723.0,18409.0,No,Self-employed,Single,1,14536.2,38.0
P105442,69,Male,East,237,3,SUV,16627.71,0,53.0,637.0,17631.0,No,Employed,Married,1,22816.19,69.0
P105443,58,Female,South,51,17,Sedan,12614.83,0,42.0,579.0,5734.0,Yes,Employed,Single,0,0.0,
P105444,28,Female,East,234,10,Sedan,12417.59,0,12.0,651.0,19080.0,Yes,Unemployed,Single,1,46331.08,29.0
P105445,73,Female,West,207,8,Sedan,16239.68,0,52.0,700.0,6899.0,No,Unemployed,Married,1,29556.47,73.0
P105446,71,Male,South,99,7,Motorcycle,12599.35,0,55.0,548.0,13895.0,Yes,Unemployed,Married,1,50602.54,72.0
P105447,50,Male,East,178,20,SUV,16974.23,1,31.0,631.0,7920.0,Yes,Employed,Married,1,32207.62,50.0
P105448,67,Female,East,96,7,SUV,12721.63,0,49.0,594.0,12820.0,Yes,Unemployed,Married,1,37232.99,67.0
P105449,55,Female,South,142,4,Motorcycle,14677.95,1,34.0,803.0,12578.0,No,Employed,Married,1,40773.39,56.0
P105450,44,Male,South,227,12,SUV,18025.39,0,23.0,656.0,23161.0,No,Employed,Married,1,30990.38,44.0
P105451,51,Female,South,11,6,SUV,5770.52,0,32.0,759.0,3891.0,Yes,Employed,Married,1,39799.69,51.0
P105452,32,Female,East,10,20,Motorcycle,17637.33,2,13.0,667.0,8147.0,No,Employed,Married,1,41372.55,33.0
P105453,49,Male,South,189,4,Sedan,17896.81,0,32.0,673.0,9673.0,No,Employed,Married,0,0.0,
P105454,78,Female,South,209,12,Motorcycle,11093.17,2,60.0,646.0,13644.0,Yes,Employed,Single,1,45279.45,78.0
P105455,75,Female,South,13,19,Sedan,12488.99,1,57.0,634.0,10440.0,Yes,Employed,Married,1,52806.52,75.0
P105456,38,Male,North,121,15,SUV,10793.98,0,17.0,645.0,1010.0,Yes,Unemployed,Married,0,0.0,
P105457,63,Male,West,162,13,Sedan,9793.24,0,45.0,604.0,15685.0,No,Self-employed,Married,1,50692.45,64.0
